timestamp,pressed_key,finger_name,hand_used,finger_x,finger_y,key_x1,key_y1,key_x2,key_y2,dx,dy,distance,norm_dx,norm_dy,norm_distance,is_correct
1760862721.135738,1,Pinky,Left,343,285,374,285,407,315,-47.5,-15.0,49.81214711292819,-1.4393939393939394,-0.5,1.5237634044575306,1
1760862720.677917,1,Pinky,Left,665,234,631,278,655,310,22.0,-60.0,63.90618123468183,0.9166666666666666,-1.875,2.087079964394699,1
1760862720.8361852,1,Pinky,Left,303,428,319,366,357,387,-35.0,51.5,62.26756780218736,-0.9210526315789472,2.452380952380953,2.6196393426842963,1
1760862720.7879684,1,Pinky,Left,779,296,716,288,742,310,50.0,-3.0,50.08991914547278,1.9230769230769231,-0.1363636363636363,1.9279055717003672,1
1760862721.4435043,1,Pinky,Left,566,237,595,271,632,307,-47.5,-52.0,70.42904230500369,-1.2837837837837838,-1.4444444444444444,1.9324907649436849,1
1760862721.532898,1,Pinky,Left,734,251,678,214,711,241,39.5,23.5,45.96194077712559,1.196969696969697,0.8703703703703703,1.4799598092794224,1
1760862721.159263,1,Pinky,Left,734,358,697,282,725,317,23.0,58.5,62.8589691293136,0.8214285714285714,1.6714285714285717,1.8623690201855645,1
1760862721.1440835,1,Pinky,Left,454,439,427,371,448,403,16.5,52.0,54.55501810099599,0.7857142857142857,1.625,1.804985301540018,1
1760862721.070739,1,Pinky,Left,500,401,541,379,575,402,-58.0,10.5,58.94276885250641,-1.7058823529411764,0.4565217391304347,1.7659124271533968,1
1760862721.2490222,1,Pinky,Left,797,261,745,233,783,256,33.0,16.5,36.89512162874653,0.868421052631579,0.717391304347826,1.1264126278622832,1
1760862720.913685,1,Pinky,Left,605,360,644,308,682,335,-58.0,38.5,69.61501274868805,-1.5263157894736843,1.4259259259259258,2.088756720018965,1
1760862721.2570076,1,Pinky,Left,395,308,387,239,416,264,-6.5,56.5,56.87266478722445,-0.2241379310344827,2.26,2.271087363385305,1
1760862721.2267137,1,Pinky,Left,734,345,716,337,746,376,3.0,-11.5,11.884864324004711,0.1,-0.2948717948717949,0.3113669465613103,1
1760862721.2997212,1,Pinky,Left,311,285,248,292,284,326,45.0,-24.0,51.0,1.25,-0.7058823529411765,1.4355381904337383,1
1760862721.3241684,1,Pinky,Left,216,294,253,328,290,361,-55.5,-50.5,75.03665770808293,-1.5,-1.5303030303030305,2.1428549564902046,1
1760862720.9853623,1,Pinky,Left,586,269,604,246,626,273,-29.0,9.5,30.516389039334257,-1.318181818181818,0.3518518518518518,1.3643324490155255,1
1760862720.9739172,1,Pinky,Left,216,371,242,381,279,408,-44.5,-23.5,50.32395056034453,-1.2027027027027026,-0.8703703703703703,1.4846004084288271,1
1760862721.153573,1,Pinky,Left,730,256,765,292,804,313,-54.5,-46.5,71.64146843832837,-1.3974358974358974,-2.2142857142857144,2.618375128191579,1
1760862721.391296,1,Pinky,Left,280,261,291,303,313,333,-22.0,-57.0,61.09828148156051,-1.0,-1.9,2.1470910553583886,1
1760862720.8008478,1,Pinky,Left,456,330,483,297,507,318,-39.0,22.5,45.0249930594109,-1.625,1.0714285714285714,1.9464285714285716,1
1760862721.1210043,1,Pinky,Left,388,391,432,335,469,369,-62.5,39.0,73.66987172514962,-1.6891891891891893,1.1470588235294117,2.041838402398757,1
1760862720.9205503,1,Pinky,Left,773,236,750,215,789,239,3.5,9.0,9.656603957913983,0.0897435897435897,0.375,0.3855890453579636,1
1760862721.0951295,1,Pinky,Left,435,301,423,263,454,298,-3.5,20.5,20.796634343085422,-0.1129032258064516,0.5857142857142857,0.5964967417239583,1
1760862721.0817192,1,Pinky,Left,824,275,744,315,777,354,63.5,-59.5,87.02011261771614,1.9242424242424243,-1.5256410256410255,2.455664766692181,1
1760862721.1349316,1,Pinky,Left,652,442,622,384,656,417,13.0,41.5,43.48850422812907,0.3823529411764705,1.2575757575757576,1.3144164323640124,1
1760862721.034347,1,Pinky,Left,336,235,299,239,328,270,22.5,-19.5,29.77414986191881,0.7758620689655172,-0.6290322580645161,0.9988210709357292,1
1760862721.4809997,1,Pinky,Left,462,328,395,372,434,407,47.5,-61.5,77.70778596768795,1.2179487179487178,-1.7571428571428571,2.137978040102632,1
1760862721.6061254,1,Pinky,Left,499,352,452,371,484,406,31.0,-36.5,47.88788990966297,0.96875,-1.042857142857143,1.4233859571135874,1
1760862721.0932734,1,Pinky,Left,753,207,697,202,732,233,38.5,-10.5,39.90613987846983,1.1,-0.3387096774193548,1.150966657022489,1
1760862721.4349704,1,Pinky,Left,437,447,433,372,459,409,-9.0,56.5,57.21232384722718,-0.3461538461538461,1.527027027027027,1.5657694678585672,1
1760862721.010482,1,Pinky,Left,257,354,270,388,294,419,-25.0,-49.5,55.45493666031907,-1.0416666666666667,-1.596774193548387,1.9065039390535088,1
1760862721.045704,1,Pinky,Left,262,402,218,376,257,404,24.5,12.0,27.28094573140748,0.6282051282051282,0.4285714285714285,0.7604703495146781,1
1760862721.4122708,1,Pinky,Left,377,218,405,249,443,278,-47.0,-45.5,65.41597664179601,-1.236842105263158,-1.5689655172413792,1.9978566484220808,1
1760862720.74524,1,Pinky,Left,565,319,522,332,551,369,28.5,-31.5,42.47940677551889,0.9827586206896552,-0.8513513513513513,1.3002359901139506,1
1760862720.6373134,1,Pinky,Left,680,342,699,305,735,335,-37.0,22.0,43.04648650006177,-1.0277777777777777,0.7333333333333333,1.2625786859723256,1
1760862721.1788764,1,Pinky,Left,332,167,275,214,309,237,40.0,-58.5,70.86783473480759,1.1764705882352942,-2.5434782608695654,2.802385538875543,1
1760862720.938971,1,Pinky,Left,462,382,495,365,532,395,-51.5,2.0,51.53882032022076,-1.391891891891892,0.0666666666666666,1.3934875252971712,1
1760862721.063514,1,Pinky,Left,512,352,465,331,494,363,32.5,5.0,32.882366094914765,1.1206896551724137,0.15625,1.1315296574595222,1
1760862720.8891015,1,Pinky,Left,476,372,473,314,500,342,-10.5,44.0,45.23549491273418,-0.3888888888888889,1.5714285714285714,1.6188336304275603,1
1760862721.6037662,1,Pinky,Left,756,400,737,322,760,359,7.5,59.5,59.970826240764765,0.3260869565217391,1.608108108108108,1.6408364911156288,1
1760862721.0911407,1,Pinky,Left,419,252,431,256,454,295,-23.5,-23.5,33.23401871576773,-1.0217391304347827,-0.6025641025641025,1.186184786768279,1
1760862720.7928455,1,Pinky,Left,613,276,576,289,599,310,25.5,-23.5,34.677081768799404,1.108695652173913,-1.119047619047619,1.5752693810410598,1
1760862721.4208815,1,Pinky,Left,278,312,246,271,275,308,17.5,22.5,28.50438562747845,0.603448275862069,0.6081081081081081,0.8567060714082316,1
1760862721.1213944,1,Pinky,Left,169,346,206,376,241,406,-54.5,-45.0,70.67708256570867,-1.5571428571428572,-1.5,2.162104039483535,1
1760862721.484205,1,Pinky,Left,335,352,363,308,399,341,-46.0,27.5,53.59337645642417,-1.2777777777777777,0.8333333333333334,1.5255033575273311,1
1760862721.3036177,1,Pinky,Left,621,265,645,290,679,327,-41.0,-43.5,59.77666768899049,-1.2058823529411764,-1.1756756756756757,1.6841512828455776,1
1760862721.272662,1,Pinky,Left,283,220,213,242,247,277,53.0,-39.5,66.10030257116831,1.5588235294117647,-1.1285714285714286,1.9244750622534723,1
1760862720.7388742,1,Pinky,Left,334,384,289,343,322,363,28.5,31.0,42.10997506529777,0.8636363636363636,1.55,1.7743640462416503,1
1760862721.350101,1,Pinky,Left,394,377,423,338,443,375,-39.0,20.5,44.05961870012041,-1.95,0.5540540540540541,2.0271842281385606,1
1760862721.6059992,1,Pinky,Left,189,388,215,370,254,391,-45.5,7.5,46.11398920067532,-1.1666666666666667,0.3571428571428571,1.220107426220853,1
1760862721.2348025,1,Pinky,Left,556,220,494,264,533,298,42.5,-61.0,74.34547733386343,1.0897435897435896,-1.7941176470588236,2.0991424970390016,1
1760862721.4997685,1,Pinky,Left,537,302,543,339,577,361,-23.0,-48.0,53.225933528685054,-0.6764705882352942,-2.1818181818181817,2.284281732899819,1
1760862721.3627183,1,Pinky,Left,720,314,677,355,698,381,32.5,-54.0,63.02578837269709,1.5476190476190477,-2.076923076923077,2.590122426451868,1
1760862721.424672,1,Pinky,Left,392,336,324,348,346,378,57.0,-27.0,63.07138812488592,2.590909090909091,-0.9,2.7427741280235547,1
1760862721.2300923,1,Pinky,Left,742,324,741,328,764,355,-10.5,-17.5,20.40833163195855,-0.4565217391304347,-0.6481481481481481,0.7927850403776237,1
1760862720.825945,1,Pinky,Left,491,296,504,246,525,279,-23.5,33.5,40.92065493122025,-1.119047619047619,1.0151515151515151,1.5108938322762993,1
1760862721.2363198,1,Pinky,Left,683,283,720,298,749,321,-51.5,-26.5,57.91804554713496,-1.7758620689655171,-1.1521739130434785,2.116882333500945,1
1760862721.2965238,1,Pinky,Left,568,328,585,375,623,412,-36.0,-65.5,74.74122022017035,-0.9473684210526316,-1.7702702702702702,2.007825628636742,1
1760862720.6624925,1,Pinky,Left,570,324,543,308,572,342,12.5,-1.0,12.539936203984452,0.4310344827586206,-0.0294117647058823,0.4320367776360085,1
1760862720.7225077,1,Pinky,Left,583,387,601,325,626,346,-30.5,51.5,59.85398900658168,-1.22,2.452380952380953,2.7390823893415304,1
1760862720.9441924,1,Pinky,Left,408,412,449,375,488,396,-60.5,26.5,66.04922406811453,-1.551282051282051,1.261904761904762,1.9997198880712677,1
1760862721.0126605,1,Pinky,Left,835,276,778,296,802,316,45.0,-30.0,54.08326913195984,1.875,-1.5,2.401171589037318,1
1760862720.980633,1,Pinky,Left,649,269,645,215,673,235,-10.0,44.0,45.12205669071391,-0.3571428571428571,2.2,2.228800354542363,1
1760862721.302117,1,Pinky,Left,468,424,427,357,465,395,22.0,48.0,52.80151512977634,0.5789473684210527,1.263157894736842,1.3895135560467458,1
1760862721.321099,1,Pinky,Left,828,352,785,368,810,392,30.5,-28.0,41.403502267320334,1.22,-1.1666666666666667,1.6880494990109476,1
1760862720.9206862,1,Pinky,Left,474,300,405,298,438,333,52.5,-15.5,54.74029594366476,1.5909090909090908,-0.4428571428571428,1.651397645788797,1
1760862720.8774374,1,Pinky,Left,438,261,452,272,476,292,-26.0,-21.0,33.421549934136806,-1.0833333333333333,-1.05,1.5086785976844477,1
1760862721.0989003,1,Pinky,Left,708,337,634,276,667,298,57.5,50.0,76.19875327064085,1.7424242424242424,2.272727272727273,2.863796692641788,1
1760862721.6170976,1,Pinky,Left,611,283,614,327,644,347,-18.0,-54.0,56.92099788303083,-0.6,-2.7,2.7658633371878665,1
1760862720.9474258,1,Pinky,Left,433,185,466,226,492,256,-46.0,-56.0,72.47068372797375,-1.7692307692307692,-1.8666666666666667,2.5718907362555945,1
1760862721.0493565,1,Pinky,Left,253,403,226,382,258,411,11.0,6.5,12.776932339180638,0.34375,0.2241379310344827,0.4103679746622762,1
1760862721.13096,1,Pinky,Left,227,234,262,222,288,259,-48.0,-6.5,48.43810483493342,-1.8461538461538465,-0.1756756756756756,1.8544934528578807,1
1760862721.061749,1,Pinky,Left,377,351,421,343,444,370,-55.5,-5.5,55.7718567021038,-2.4130434782608696,-0.2037037037037037,2.4216263185883826,1
1760862720.7159576,1,Pinky,Left,544,371,573,366,594,392,-39.5,-8.0,40.30198506277327,-1.880952380952381,-0.3076923076923077,1.9059528891406128,1
1760862721.0961766,1,Pinky,Left,225,328,226,364,247,399,-11.5,-53.5,54.7220248163388,-0.5476190476190477,-1.5285714285714285,1.6237047864559897,1
1760862721.358723,1,Pinky,Left,479,349,408,275,439,312,55.5,55.5,78.48885271170677,1.7903225806451613,1.5,2.3356487198994524,1
1760862721.0622437,1,Pinky,Left,159,397,200,325,234,354,-58.0,57.5,81.67159849054015,-1.7058823529411764,1.9827586206896552,2.6156005715696096,1
1760862720.858881,1,Pinky,Left,516,336,537,311,561,338,-33.0,11.5,34.9463875100131,-1.375,0.4259259259259259,1.4394575000241785,1
1760862721.1254106,1,Pinky,Left,195,401,220,382,249,408,-39.5,6.0,39.95309750194596,-1.362068965517241,0.2307692307692307,1.3814797518223096,1
1760862721.083257,1,Pinky,Left,334,216,307,229,339,253,11.0,-25.0,27.31300056749533,0.34375,-1.0416666666666667,1.0969200093646048,1
1760862721.1402311,1,Pinky,Left,631,224,625,213,646,249,-4.5,-7.0,8.32165848854662,-0.2142857142857142,-0.1944444444444444,0.2893561980021292,1
1760862720.9424088,1,Pinky,Left,609,323,627,313,655,346,-32.0,-6.5,32.65348373451139,-1.1428571428571428,-0.1969696969696969,1.1597066484693126,1
1760862721.037281,1,Pinky,Left,312,379,302,390,332,410,-5.0,-21.0,21.587033144922906,-0.1666666666666666,-1.05,1.0631452289211374,1
1760862721.31686,1,Pinky,Left,551,332,555,377,590,403,-21.5,-58.0,61.85668920981788,-0.6142857142857143,-2.230769230769231,2.313801698443982,1
1760862721.3882346,1,Pinky,Left,776,224,774,252,794,284,-8.0,-44.0,44.7213595499958,-0.4,-1.375,1.4320003491619686,1
1760862721.0989978,1,Pinky,Left,404,295,416,319,449,347,-28.5,-38.0,47.5,-0.8636363636363636,-1.3571428571428572,1.608634359725329,1
1760862720.7086363,1,Pinky,Left,720,285,758,290,796,310,-57.0,-15.0,58.9406481131655,-1.5,-0.75,1.6770509831248424,1
1760862720.9868095,1,Pinky,Left,663,306,638,308,674,340,7.0,-18.0,19.313207915827967,0.1944444444444444,-0.5625,0.595159551696273,1
1760862720.9909067,1,Pinky,Left,370,395,334,385,359,412,23.5,-3.5,23.759208741033444,0.94,-0.1296296296296296,0.9488961170106636,1
1760862721.3024485,1,Pinky,Left,362,423,403,348,441,375,-60.0,61.5,85.92002094971812,-1.5789473684210529,2.2777777777777777,2.771524201081787,1
1760862721.4293065,1,Pinky,Left,490,370,429,391,456,424,47.5,-37.5,60.51859218455103,1.7592592592592593,-1.1363636363636365,2.09435323079442,1
1760862721.6135333,1,Middle,Right,668,327,623,275,645,306,34.0,36.5,49.88236161209692,1.5454545454545454,1.1774193548387095,1.9428705796359464,0
1760862721.1522424,1,Middle,Right,618,439,583,392,613,428,20.0,29.0,35.22782990761707,0.6666666666666666,0.8055555555555556,1.0456405680399286,0
1760862721.11665,1,Middle,Left,687,277,658,204,693,236,11.5,57.0,58.14851674806504,0.3285714285714285,1.78125,1.8113008436406883,0
1760862720.646885,1,Middle,Left,767,306,739,316,763,355,16.0,-29.5,33.55964838909967,0.6666666666666666,-0.7564102564102564,1.0082662944118852,0
1760862720.9492342,1,Ring,Right,637,189,620,203,657,223,-1.5,-24.0,24.046829312822094,-0.0405405405405405,-1.2,1.2006846111395444,0
