timestamp,pressed_key,finger_name,hand_used,finger_x,finger_y,key_x1,key_y1,key_x2,key_y2,dx,dy,distance,norm_dx,norm_dy,norm_distance,is_correct
1760862721.037281,1,Pinky,Left,312,379,302,390,332,410,-5.0,-21.0,21.587033144922902,-0.00625,-0.035,0.021587033144922902,1
1760862720.825945,1,Pinky,Left,491,296,504,246,525,279,-23.5,33.5,40.92065493122025,-0.029375,0.05583333333333333,0.04092065493122025,1
1760862721.083257,1,Pinky,Left,334,216,307,229,339,253,11.0,-25.0,27.313000567495326,0.01375,-0.041666666666666664,0.027313000567495326,1
1760862721.1600826,1,Pinky,Left,329,210,276,227,314,264,34.0,-35.5,49.1553659329274,0.0425,-0.059166666666666666,0.0491553659329274,1
1760862721.133611,1,Pinky,Left,244,326,248,292,275,315,-17.5,22.5,28.50438562747845,-0.021875,0.0375,0.028504385627478448,1
1760862721.2348025,1,Pinky,Left,556,220,494,264,533,298,42.5,-61.0,74.34547733386343,0.053125,-0.10166666666666667,0.07434547733386343,1
1760862720.858881,1,Pinky,Left,516,336,537,311,561,338,-33.0,11.5,34.9463875100131,-0.04125,0.019166666666666665,0.034946387510013104,1
1760862720.8885264,1,Pinky,Left,576,280,508,323,532,356,56.0,-59.5,81.70832270950126,0.07,-0.09916666666666667,0.08170832270950126,1
1760862721.5465138,1,Pinky,Left,352,342,271,314,305,337,64.0,16.5,66.0927378764112,0.08,0.0275,0.0660927378764112,1
1760862721.0989978,1,Pinky,Left,404,295,416,319,449,347,-28.5,-38.0,47.5,-0.035625,-0.06333333333333334,0.0475,1
1760862720.9424088,1,Pinky,Left,609,323,627,313,655,346,-32.0,-6.5,32.65348373451139,-0.04,-0.010833333333333334,0.03265348373451139,1
1760862721.0989003,1,Pinky,Left,708,337,634,276,667,298,57.5,50.0,76.19875327064085,0.071875,0.08333333333333333,0.07619875327064085,1
1760862721.2413034,1,Pinky,Left,290,248,340,233,360,258,-60.0,2.5,60.05206074732157,-0.075,0.004166666666666667,0.06005206074732157,1
1760862720.677917,1,Pinky,Left,665,234,631,278,655,310,22.0,-60.0,63.90618123468183,0.0275,-0.1,0.06390618123468184,1
1760862720.8008478,1,Pinky,Left,456,330,483,297,507,318,-39.0,22.5,45.0249930594109,-0.04875,0.0375,0.045024993059410906,1
1760862721.0622437,1,Pinky,Left,159,397,200,325,234,354,-58.0,57.5,81.67159849054015,-0.0725,0.09583333333333334,0.08167159849054015,1
1760862721.0932734,1,Pinky,Left,753,207,697,202,732,233,38.5,-10.5,39.90613987846983,0.048125,-0.0175,0.03990613987846983,1
1760862721.489185,1,Pinky,Left,453,269,402,254,435,277,34.5,3.5,34.677081768799404,0.043125,0.005833333333333334,0.034677081768799405,1
1760862720.6722324,1,Pinky,Left,621,241,553,239,592,264,48.5,-10.5,49.62358310319802,0.060625,-0.0175,0.049623583103198025,1
1760862721.6044106,1,Pinky,Left,343,191,319,208,343,228,12.0,-27.0,29.546573405388315,0.015,-0.045,0.029546573405388316,1
1760862721.495972,1,Pinky,Left,441,199,460,216,480,245,-29.0,-31.5,42.81646879414509,-0.03625,-0.0525,0.042816468794145086,1
1760862721.4227314,1,Pinky,Left,187,241,218,238,251,260,-47.5,-8.0,48.16897341650536,-0.059375,-0.013333333333333334,0.04816897341650536,1
1760862721.4809997,1,Pinky,Left,462,328,395,372,434,407,47.5,-61.5,77.70778596768795,0.059375,-0.1025,0.07770778596768796,1
1760862720.911163,1,Pinky,Left,225,187,275,216,297,250,-61.0,-46.0,76.40026177965623,-0.07625,-0.07666666666666666,0.07640026177965624,1
1760862721.13096,1,Pinky,Left,227,234,262,222,288,259,-48.0,-6.5,48.43810483493342,-0.06,-0.010833333333333334,0.04843810483493342,1
1760862721.1490092,1,Pinky,Left,520,269,455,315,476,347,54.5,-62.0,82.54847060969695,0.068125,-0.10333333333333333,0.08254847060969694,1
1760862720.8532536,1,Pinky,Left,366,201,392,246,413,285,-36.5,-64.5,74.11140263144397,-0.045625,-0.1075,0.07411140263144396,1
1760862721.1561794,1,Pinky,Left,557,238,487,272,523,304,52.0,-50.0,72.13875518748573,0.065,-0.08333333333333333,0.07213875518748573,1
1760862721.0886557,1,Pinky,Left,605,290,551,280,579,315,40.0,-7.5,40.697051490249265,0.05,-0.0125,0.04069705149024926,1
1760862721.3673856,1,Pinky,Left,667,288,601,230,623,257,55.0,44.5,70.7477914849644,0.06875,0.07416666666666667,0.07074779148496439,1
1760862720.8010035,1,Pinky,Left,446,344,396,372,423,400,36.5,-42.0,55.64395744373328,0.045625,-0.07,0.05564395744373328,1
1760862721.4474385,1,Pinky,Left,591,445,605,394,625,416,-24.0,40.0,46.647615158762406,-0.03,0.06666666666666667,0.04664761515876241,1
1760862721.2363198,1,Pinky,Left,683,283,720,298,749,321,-51.5,-26.5,57.91804554713496,-0.064375,-0.04416666666666667,0.05791804554713496,1
1760862721.0911407,1,Pinky,Left,419,252,431,256,454,295,-23.5,-23.5,33.23401871576773,-0.029375,-0.03916666666666667,0.033234018715767734,1
1760862720.9604259,1,Pinky,Left,360,270,289,202,318,223,56.5,57.5,80.61327434114061,0.070625,0.09583333333333334,0.08061327434114061,1
1760862721.0126603,1,Pinky,Left,835,276,778,296,802,316,45.0,-30.0,54.08326913195984,0.05625,-0.05,0.054083269131959835,1
1760862720.964923,1,Pinky,Left,664,427,622,354,655,383,25.5,58.5,63.81614215854794,0.031875,0.0975,0.06381614215854794,1
1760862721.4563794,1,Pinky,Left,532,253,545,244,582,282,-31.5,-10.0,33.04920573932148,-0.039375,-0.016666666666666666,0.03304920573932148,1
1760862721.0732152,1,Pinky,Left,266,246,243,289,278,327,5.5,-62.0,62.2434735534578,0.006875,-0.10333333333333333,0.062243473553457794,1
1760862721.5841691,1,Pinky,Left,756,317,721,242,754,279,18.5,56.5,59.451661036509314,0.023125,0.09416666666666666,0.05945166103650931,1
1760862721.31686,1,Pinky,Left,551,332,555,377,590,403,-21.5,-58.0,61.85668920981788,-0.026875,-0.09666666666666666,0.06185668920981788,1
1760862721.321099,1,Pinky,Left,828,352,785,368,810,392,30.5,-28.0,41.403502267320334,0.038125,-0.04666666666666667,0.041403502267320334,1
1760862721.3206522,1,Pinky,Left,360,332,350,344,374,367,-2.0,-23.5,23.58495283014151,-0.0025,-0.03916666666666667,0.02358495283014151,1
1760862720.9441924,1,Pinky,Left,408,412,449,375,488,396,-60.5,26.5,66.04922406811453,-0.075625,0.04416666666666667,0.06604922406811453,1
1760862720.7903485,1,Pinky,Left,394,281,440,307,468,346,-60.0,-45.5,75.30106240950388,-0.075,-0.07583333333333334,0.07530106240950389,1
1760862720.93372,1,Pinky,Left,368,297,408,245,431,284,-51.5,32.5,60.897454790820284,-0.064375,0.05416666666666667,0.06089745479082028,1
1760862721.484205,1,Pinky,Left,335,352,363,308,399,341,-46.0,27.5,53.59337645642417,-0.0575,0.04583333333333333,0.05359337645642417,1
1760862720.8040135,1,Pinky,Left,421,407,442,334,467,368,-33.5,56.0,65.25526798657714,-0.041875,0.09333333333333334,0.06525526798657713,1
1760862720.9293761,1,Pinky,Left,592,359,524,376,546,402,57.0,-30.0,64.41273166075166,0.07125,-0.05,0.06441273166075166,1
1760862720.9537065,1,Pinky,Left,379,265,309,314,341,335,54.0,-59.5,80.35079339994098,0.0675,-0.09916666666666667,0.08035079339994099,1
1760862720.827906,1,Pinky,Left,350,220,284,258,317,290,49.5,-54.0,73.25469268244868,0.061875,-0.09,0.07325469268244868,1
1760862720.885913,1,Pinky,Left,726,266,693,265,719,295,20.0,-14.0,24.413111231467404,0.025,-0.023333333333333334,0.024413111231467405,1
1760862721.3212016,1,Pinky,Left,636,251,673,249,704,278,-52.5,-12.5,53.96758286230726,-0.065625,-0.020833333333333332,0.05396758286230726,1
1760862721.4435043,1,Pinky,Left,566,237,595,271,632,307,-47.5,-52.0,70.42904230500369,-0.059375,-0.08666666666666667,0.07042904230500369,1
1760862720.9296322,1,Pinky,Left,802,406,737,372,776,402,45.5,19.0,49.30770730829005,0.056875,0.03166666666666667,0.049307707308290046,1
1760862720.8342526,1,Pinky,Left,248,384,230,368,264,400,1.0,0.0,1.0,0.00125,0.0,0.001,1
1760862721.5417387,1,Pinky,Left,604,320,569,309,597,330,21.0,0.5,21.005951537600005,0.02625,0.0008333333333333334,0.021005951537600005,1
1760862721.6059992,1,Pinky,Left,189,388,215,370,254,391,-45.5,7.5,46.11398920067532,-0.056875,0.0125,0.04611398920067532,1
1760862721.2640123,1,Pinky,Left,294,278,243,320,263,349,41.0,-56.5,69.80866708367951,0.05125,-0.09416666666666666,0.06980866708367951,1
1760862721.1254106,1,Pinky,Left,195,401,220,382,249,408,-39.5,6.0,39.953097501945955,-0.049375,0.01,0.03995309750194596,1
1760862720.74524,1,Pinky,Left,565,319,522,332,551,369,28.5,-31.5,42.47940677551889,0.035625,-0.0525,0.04247940677551889,1
1760862720.9739172,1,Pinky,Left,216,371,242,381,279,408,-44.5,-23.5,50.32395056034453,-0.055625,-0.03916666666666667,0.05032395056034453,1
1760862720.7225077,1,Pinky,Left,583,387,601,325,626,346,-30.5,51.5,59.85398900658168,-0.038125,0.08583333333333333,0.059853989006581676,1
1760862721.2062953,1,Pinky,Left,384,184,405,230,440,265,-38.5,-63.5,74.25967950375224,-0.048125,-0.10583333333333333,0.07425967950375224,1
1760862721.1210043,1,Pinky,Left,388,391,432,335,469,369,-62.5,39.0,73.66987172514962,-0.078125,0.065,0.07366987172514962,1
1760862720.985644,1,Pinky,Left,738,249,761,245,781,281,-33.0,-14.0,35.84689665786984,-0.04125,-0.023333333333333334,0.03584689665786984,1
1760862721.0021749,1,Pinky,Left,636,240,565,226,600,249,53.5,2.5,53.558379363083795,0.066875,0.004166666666666667,0.053558379363083795,1
1760862721.050507,1,Pinky,Left,490,159,500,204,531,227,-25.5,-56.5,61.98790204547981,-0.031875,-0.09416666666666666,0.061987902045479805,1
1760862721.414656,1,Pinky,Left,353,408,355,376,385,415,-17.0,12.5,21.10094784600919,-0.02125,0.020833333333333332,0.02110094784600919,1
1760862721.505981,1,Pinky,Left,311,332,343,299,376,330,-48.5,17.5,51.56064390598706,-0.060625,0.029166666666666667,0.05156064390598706,1
1760862720.8215153,1,Pinky,Left,366,284,372,210,405,245,-22.5,56.5,60.815294129026455,-0.028125,0.09416666666666666,0.060815294129026455,1
1760862720.952687,1,Pinky,Left,409,305,396,231,432,260,-5.0,59.5,59.70971445250764,-0.00625,0.09916666666666667,0.05970971445250764,1
1760862721.2570076,1,Pinky,Left,395,308,387,239,416,264,-6.5,56.5,56.87266478722445,-0.008125,0.09416666666666666,0.05687266478722445,1
1760862721.1810398,1,Pinky,Left,366,391,344,391,382,424,3.0,-16.5,16.77050983124842,0.00375,-0.0275,0.01677050983124842,1
1760862720.9373934,1,Pinky,Left,778,395,786,359,812,394,-21.0,18.5,27.98660393831306,-0.02625,0.030833333333333334,0.02798660393831306,1
1760862721.6061254,1,Pinky,Left,499,352,452,371,484,406,31.0,-36.5,47.88788990966297,0.03875,-0.060833333333333336,0.047887889909662966,1
1760862721.0509791,1,Pinky,Left,725,360,681,354,704,377,32.5,-5.5,32.96209944769902,0.040625,-0.009166666666666667,0.03296209944769902,1
1760862721.1715994,1,Pinky,Left,656,433,631,382,663,421,9.0,31.5,32.76049450176233,0.01125,0.0525,0.032760494501762334,1
1760862721.1606257,1,Pinky,Left,509,394,532,332,564,356,-39.0,50.0,63.41135544995076,-0.04875,0.08333333333333333,0.06341135544995076,1
1760862721.0180986,1,Pinky,Left,404,343,376,370,404,408,14.0,-46.0,48.08326112068523,0.0175,-0.07666666666666666,0.04808326112068523,1
1760862720.8869786,1,Pinky,Left,594,230,603,240,636,279,-25.5,-29.5,38.99358921669048,-0.031875,-0.049166666666666664,0.03899358921669048,1
1760862720.9909067,1,Pinky,Left,370,395,334,385,359,412,23.5,-3.5,23.759208741033444,0.029375,-0.005833333333333334,0.023759208741033443,1
1760862720.8506005,1,Pinky,Left,628,293,643,289,681,315,-34.0,-9.0,35.17101079013795,-0.0425,-0.015,0.03517101079013795,1
1760862720.9474258,1,Pinky,Left,433,185,466,226,492,256,-46.0,-56.0,72.47068372797375,-0.0575,-0.09333333333333334,0.07247068372797374,1
1760862721.2841265,1,Pinky,Left,741,253,765,280,790,312,-36.5,-43.0,56.40257086339239,-0.045625,-0.07166666666666667,0.05640257086339239,1
1760862721.4997685,1,Pinky,Left,537,302,543,339,577,361,-23.0,-48.0,53.225933528685054,-0.02875,-0.08,0.05322593352868506,1
1760862720.7159576,1,Pinky,Left,544,371,573,366,594,392,-39.5,-8.0,40.30198506277327,-0.049375,-0.013333333333333334,0.04030198506277327,1
1760862721.2892618,1,Pinky,Left,645,290,614,269,638,304,19.0,3.5,19.319679086361656,0.02375,0.005833333333333334,0.019319679086361657,1
1760862720.7259238,1,Pinky,Left,675,414,664,398,690,421,-2.0,4.5,4.924428900898052,-0.0025,0.0075,0.004924428900898052,1
1760862721.5622826,1,Pinky,Left,306,312,349,273,374,299,-55.5,26.0,61.28825336065631,-0.069375,0.043333333333333335,0.06128825336065631,1
1760862720.7388742,1,Pinky,Left,334,384,289,343,322,363,28.5,31.0,42.10997506529777,0.035625,0.051666666666666666,0.04210997506529777,1
1760862721.308103,1,Pinky,Left,348,272,339,255,367,277,-5.0,6.0,7.810249675906654,-0.00625,0.01,0.007810249675906654,1
1760862720.7011847,1,Pinky,Left,274,434,283,391,315,429,-25.0,24.0,34.655446902326915,-0.03125,0.04,0.034655446902326914,1
1760862720.7879684,1,Pinky,Left,779,296,716,288,742,310,50.0,-3.0,50.08991914547278,0.0625,-0.005,0.050089919145472776,1
1760862721.3241684,1,Pinky,Left,216,294,253,328,290,361,-55.5,-50.5,75.03665770808293,-0.069375,-0.08416666666666667,0.07503665770808293,1
1760862721.1018465,1,Pinky,Left,429,263,371,249,402,286,42.5,-4.5,42.737571292716204,0.053125,-0.0075,0.04273757129271621,1
1760862721.153573,1,Pinky,Left,730,256,765,292,804,313,-54.5,-46.5,71.64146843832837,-0.068125,-0.0775,0.07164146843832837,1
1760862720.9853625,1,Pinky,Left,586,269,604,246,626,273,-29.0,9.5,30.516389039334257,-0.03625,0.015833333333333335,0.030516389039334256,1
1760862720.9205503,1,Pinky,Left,773,236,750,215,789,239,3.5,9.0,9.656603957913983,0.004375,0.015,0.009656603957913984,1
1760862721.6037662,1,Pinky,Left,756,400,737,322,760,359,7.5,59.5,59.970826240764765,0.009375,0.09916666666666667,0.05997082624076477,1
1760862720.9136746,1,Pinky,Left,350,303,385,295,415,316,-50.0,-2.5,50.06246098625196,-0.0625,-0.004166666666666667,0.050062460986251965,1
1760862721.316044,1,Pinky,Left,681,377,619,365,648,390,47.5,-0.5,47.502631506054485,0.059375,-0.0008333333333333334,0.04750263150605449,1
1760862720.9214032,1,Pinky,Left,826,308,774,264,795,296,41.5,28.0,50.06246098625196,0.051875,0.04666666666666667,0.050062460986251965,1
1760862721.6258037,1,Pinky,Left,296,402,258,388,289,423,22.5,-3.5,22.7705950734714,0.028125,-0.005833333333333334,0.0227705950734714,1
1760862721.212123,1,Pinky,Left,740,298,698,315,731,342,25.5,-30.5,39.75550276376844,0.031875,-0.050833333333333335,0.03975550276376844,1
1760862721.034347,1,Pinky,Left,336,235,299,239,328,270,22.5,-19.5,29.77414986191881,0.028125,-0.0325,0.02977414986191881,1
1760862721.3036177,1,Pinky,Left,621,265,645,290,679,327,-41.0,-43.5,59.77666768899049,-0.05125,-0.0725,0.059776667688990495,1
1760862720.6373134,1,Pinky,Left,680,342,699,305,735,335,-37.0,22.0,43.04648650006177,-0.04625,0.03666666666666667,0.043046486500061765,1
1760862721.1788764,1,Pinky,Left,332,167,275,214,309,237,40.0,-58.5,70.86783473480759,0.05,-0.0975,0.0708678347348076,1
1760862721.4293065,1,Pinky,Left,490,370,429,391,456,424,47.5,-37.5,60.518592184551025,0.059375,-0.0625,0.06051859218455102,1
1760862721.1968405,1,Pinky,Left,630,219,636,214,663,234,-19.5,-5.0,20.130822139197395,-0.024375,-0.008333333333333333,0.020130822139197396,1
1760862721.070739,1,Pinky,Left,500,401,541,379,575,402,-58.0,10.5,58.94276885250641,-0.0725,0.0175,0.05894276885250641,1
1760862720.7086363,1,Pinky,Left,720,285,758,290,796,310,-57.0,-15.0,58.9406481131655,-0.07125,-0.025,0.0589406481131655,1
1760862721.3811066,1,Pinky,Left,760,248,723,245,745,282,26.0,-15.5,30.26962173533062,0.0325,-0.025833333333333333,0.03026962173533062,1
1760862720.8629878,1,Pinky,Left,592,435,581,383,608,419,-2.5,34.0,34.09178786746157,-0.003125,0.056666666666666664,0.034091787867461566,1
1760862721.010482,1,Pinky,Left,257,354,270,388,294,419,-25.0,-49.5,55.45493666031907,-0.03125,-0.0825,0.055454936660319074,1
1760862720.72373,1,Pinky,Left,645,311,570,288,608,316,56.0,9.0,56.71860364994893,0.07,0.015,0.056718603649948934,1
1760862721.0435908,1,Pinky,Left,575,445,560,397,584,423,3.0,35.0,35.12833614050059,0.00375,0.058333333333333334,0.03512833614050059,1
1760862721.0951297,1,Pinky,Left,435,301,423,263,454,298,-3.5,20.5,20.796634343085422,-0.004375,0.034166666666666665,0.020796634343085423,1
1760862721.0961766,1,Pinky,Left,225,328,226,364,247,399,-11.5,-53.5,54.7220248163388,-0.014375,-0.08916666666666667,0.0547220248163388,1
1760862721.4208815,1,Pinky,Left,278,312,246,271,275,308,17.5,22.5,28.50438562747845,0.021875,0.0375,0.028504385627478448,1
1760862721.18602,1,Pinky,Left,535,224,580,245,611,272,-60.5,-34.5,69.64553108419807,-0.075625,-0.0575,0.06964553108419808,1
1760862720.644629,1,Pinky,Left,736,366,723,298,754,329,-2.5,52.5,52.55949010407159,-0.003125,0.0875,0.05255949010407159,1
1760862721.6170976,1,Pinky,Left,611,283,614,327,644,347,-18.0,-54.0,56.92099788303083,-0.0225,-0.09,0.05692099788303083,1
1760862721.5137134,1,Pinky,Left,365,295,313,283,350,312,33.5,-2.5,33.59315406448165,0.041875,-0.004166666666666667,0.03359315406448165,1
1760862721.1350288,1,Pinky,Left,411,217,365,227,396,248,30.5,-20.5,36.74914965002592,0.038125,-0.034166666666666665,0.03674914965002592,1
1760862721.140976,1,Pinky,Left,369,264,405,293,437,325,-52.0,-45.0,68.76772498781678,-0.065,-0.075,0.06876772498781678,1
1760862721.061749,1,Pinky,Left,377,351,421,343,444,370,-55.5,-5.5,55.7718567021038,-0.069375,-0.009166666666666667,0.0557718567021038,1
1760862720.980633,1,Pinky,Left,649,269,645,215,673,235,-10.0,44.0,45.12205669071391,-0.0125,0.07333333333333333,0.04512205669071391,1
1760862721.0926812,1,Pinky,Left,328,274,264,322,291,351,50.5,-62.5,80.35234906335968,0.063125,-0.10416666666666667,0.08035234906335968,1
1760862721.4246721,1,Pinky,Left,392,336,324,348,346,378,57.0,-27.0,63.071388124885914,0.07125,-0.045,0.06307138812488591,1
1760862720.714156,1,Pinky,Left,381,329,335,371,373,397,27.0,-55.0,61.26989472816156,0.03375,-0.09166666666666666,0.06126989472816156,1
1760862721.3627183,1,Pinky,Left,720,314,677,355,698,381,32.5,-54.0,63.02578837269709,0.040625,-0.09,0.0630257883726971,1
1760862721.302117,1,Pinky,Left,468,424,427,357,465,395,22.0,48.0,52.80151512977634,0.0275,0.08,0.05280151512977634,1
1760862720.7591672,1,Pinky,Left,394,293,315,301,347,329,63.0,-22.0,66.73080248281148,0.07875,-0.03666666666666667,0.06673080248281148,1
1760862721.358723,1,Pinky,Left,479,349,408,275,439,312,55.5,55.5,78.48885271170677,0.069375,0.0925,0.07848885271170677,1
1760862720.8891015,1,Pinky,Left,476,372,473,314,500,342,-10.5,44.0,45.23549491273418,-0.013125,0.07333333333333333,0.04523549491273418,1
1760862721.2300923,1,Pinky,Left,742,324,741,328,764,355,-10.5,-17.5,20.40833163195855,-0.013125,-0.029166666666666667,0.02040833163195855,1
1760862720.9228227,1,Pinky,Left,213,338,242,371,271,392,-43.5,-43.5,61.518289963229634,-0.054375,-0.0725,0.06151828996322963,1
1760862720.820769,1,Pinky,Left,644,289,683,296,716,325,-55.5,-21.5,59.51890455981192,-0.069375,-0.035833333333333335,0.05951890455981192,1
1760862721.0669723,1,Pinky,Left,689,328,672,283,707,322,-0.5,25.5,25.5049014897137,-0.000625,0.0425,0.0255049014897137,1
1760862721.5846314,1,Pinky,Left,505,255,542,208,567,234,-49.5,34.0,60.05206074732157,-0.061875,0.056666666666666664,0.06005206074732157,1
1760862721.1357381,1,Pinky,Left,343,285,374,285,407,315,-47.5,-15.0,49.81214711292819,-0.059375,-0.025,0.04981214711292819,1
